0.1000000000000000056,0.002569938,0.002667437,0.002759563,0.02203052,0.03813722,0.0212575
0.2000000000000000111,0.001830115,0.00190449,0.001966129,0.01601436,0.02761877,0.01518758
0.3000000000000000444,0.001487314,0.001555662,0.001604202,0.0129507,0.02282118,0.01247113
0.4000000000000000222,0.00127215,0.001328974,0.001416199,0.01054275,0.01788102,0.01029227
0.5,0.001116856,0.001180795,0.001263976,0.008955984,0.01466523,0.008787726
0.6000000000000000888,0.001002415,0.001086368,0.00114932,0.007965257,0.01262446,0.007889687
0.7000000000000000666,0.0009215255,0.0009956312,0.00107202,0.007592479,0.01248457,0.007392352
0.8000000000000000444,0.0008698248,0.0009420031,0.001002103,0.007544738,0.01267471,0.007015332
0.9000000000000000222,0.0008177269,0.0008789154,0.000934137,0.007271687,0.01253335,0.006901633
1,0.0007878794,0.0008506954,0.0009014668,0.00704795,0.01246176,0.006676796
1.100000000000000089,0.0007555772,0.0008081439,0.0008502273,0.006917476,0.01252215,0.006423197
1.200000000000000178,0.0007179955,0.0007788235,0.0008300357,0.00681171,0.01240292,0.006274011
1.300000000000000044,0.0006878412,0.0007485261,0.0007919014,0.006768975,0.01238424,0.006097369
1.400000000000000133,0.0006580521,0.0007233894,0.0007664098,0.006702409,0.01249721,0.005995166
1.5,0.0006455011,0.0006999405,0.0007418839,0.00668333,0.01250424,0.005937443
1.600000000000000089,0.0006309637,0.0006755586,0.0007218025,0.006541969,0.01245533,0.005802293
1.700000000000000178,0.0006068284,0.0006569204,0.0007017906,0.006462818,0.01251463,0.005832216
1.800000000000000044,0.0005818481,0.0006376011,0.000679753,0.006482386,0.01243926,0.005696981
1.900000000000000133,0.0005778272,0.0006207307,0.0006561257,0.00646785,0.01246171,0.005580541
2,0.0005641178,0.000616447,0.000645465,0.006337083,0.01236926,0.005594185
2.100000000000000089,0.0005484922,0.000598339,0.0006298167,0.006107881,0.01207877,0.005426022
2.200000000000000178,0.000544813,0.0005864877,0.0006098021,0.006070454,0.01178761,0.005280236
2.300000000000000266,0.0005278042,0.0005750135,0.0006082374,0.005930424,0.01144476,0.005177128
2.400000000000000355,0.0005252867,0.0005583213,0.0005938114,0.005780238,0.0112014,0.005101112
2.5,0.0005150325,0.0005519973,0.0005821489,0.005650127,0.01097431,0.005010106
2.600000000000000089,0.0005056847,0.0005480047,0.0005627144,0.005586411,0.01071476,0.004901653
2.700000000000000178,0.0004878316,0.0005375964,0.0005638766,0.00525063,0.01007476,0.004763183
2.800000000000000266,0.0004887961,0.0005326437,0.0005523592,0.005063176,0.009728949,0.004647699
2.900000000000000355,0.0004785169,0.000525502,0.0005476662,0.004930158,0.009347799,0.004481228
3,0.0004722684,0.0005138631,0.0005355253,0.00479401,0.00892126,0.00438809
3.100000000000000089,0.0004654365,0.0004994167,0.0005273945,0.004555933,0.00854807,0.004254741
3.200000000000000178,0.000461266,0.0005055866,0.0005168425,0.004443131,0.008067161,0.004189491
3.300000000000000266,0.0004587624,0.0004864197,0.0005103691,0.004199405,0.007680047,0.004039884
3.400000000000000355,0.000456445,0.0004845602,0.0004989141,0.003964644,0.00716379,0.003940507
3.5,0.0004429056,0.0004768098,0.0005028088,0.003769614,0.006735681,0.00384237
3.600000000000000089,0.0004407189,0.0004629581,0.0004953361,0.003668069,0.006418641,0.003661601
3.700000000000000178,0.0004353905,0.0004574733,0.0004753236,0.003377943,0.006009656,0.003597833
3.800000000000000266,0.0004372332,0.0004571294,0.0004899302,0.003309931,0.005716499,0.003518695
3.900000000000000355,0.0004306168,0.0004523693,0.0004737393,0.003232185,0.005469225,0.00346301
4,0.0004244468,0.00045096,0.0004732195,0.003111249,0.005151488,0.003408364
4.100000000000000533,0.0004162659,0.000448631,0.0004744771,0.002987209,0.004945496,0.003310318
4.200000000000000178,0.0004165816,0.0004470883,0.0004575341,0.002944561,0.004726018,0.003335406
4.299999999999999822,0.0004139512,0.0004408396,0.0004473964,0.002856395,0.004631202,0.003234806
4.400000000000000355,0.0004088048,0.0004314355,0.0004456125,0.002799215,0.004520125,0.003284614
4.5,0.0003946181,0.0004288562,0.0004579138,0.002739385,0.004315883,0.003207107
4.600000000000000533,0.0003967005,0.0004245365,0.0004471675,0.002734184,0.004420777,0.003063787
4.700000000000000178,0.0004017775,0.0004259353,0.0004403426,0.002700263,0.00434066,0.003081032
4.800000000000000711,0.0003964314,0.0004144188,0.0004468589,0.002680061,0.004363727,0.00307817
4.900000000000000355,0.0003894067,0.0004085095,0.0004429902,0.002615234,0.004229081,0.003012441
5,0.000387892,0.000410348,0.000441017,0.002631886,0.004273615,0.002936061
5.100000000000000533,0.0003872226,0.0003965596,0.0004291507,0.002566007,0.004099984,0.002990639
5.200000000000000178,0.0003890531,0.0003929214,0.0004277421,0.002587859,0.004136406,0.002978131
5.300000000000000711,0.000373045,0.0003998776,0.0004243499,0.002566528,0.004133577,0.002870175
5.400000000000000355,0.0003762575,0.000394911,0.0004192209,0.002589337,0.004133819,0.002850749
5.5,0.0003759608,0.0004032051,0.0004161605,0.00247254,0.003985936,0.002834305
5.600000000000000533,0.0003731436,0.0003862629,0.0004216281,0.00239215,0.003949989,0.00275882
5.700000000000000178,0.0003788332,0.0003778328,0.0004280209,0.002421102,0.003949052,0.002813707
5.800000000000000711,0.0003597762,0.0003880651,0.0004009452,0.002428346,0.003866852,0.002688142
5.900000000000000355,0.0003659946,0.0003757603,0.000411911,0.002352823,0.003831734,0.002690144
6,0.0003498655,0.0003777508,0.0004164869,0.002457124,0.003954804,0.002671633
6.100000000000000533,0.0003575851,0.0003768576,0.0003967037,0.002373496,0.003888451,0.002623743
6.200000000000000178,0.0003533944,0.0003760187,0.0004105714,0.002407705,0.003877224,0.00267301
6.300000000000000711,0.0003498291,0.0003705637,0.0003912756,0.002406475,0.003938047,0.002575729
6.400000000000000355,0.0003454426,0.0003710753,0.0003972886,0.002383937,0.003989057,0.00261473
6.5,0.000352596,0.0003602662,0.0003902869,0.002404498,0.004099761,0.002533294
6.600000000000000533,0.0003532634,0.0003738773,0.0003876436,0.002531213,0.004047178,0.002495423
6.700000000000000178,0.0003423317,0.0003627829,0.0003985168,0.002489971,0.004113037,0.002508607
6.800000000000000711,0.0003513392,0.0003707706,0.0003879714,0.002506085,0.004396361,0.002541136
6.900000000000000355,0.0003441638,0.0003624427,0.000384387,0.002490869,0.004437925,0.002463046
7,0.000340034,0.0003611481,0.0003883478,0.002539087,0.004335059,0.002554044
7.100000000000000533,0.0003373397,0.000362153,0.000379828,0.002473085,0.004432548,0.002453136
7.200000000000000178,0.0003318636,0.0003380289,0.0003856464,0.002514842,0.004508526,0.002444234
7.300000000000000711,0.0003349619,0.0003534938,0.0003762629,0.00252778,0.004400919,0.002467286
7.400000000000000355,0.0003286727,0.0003530456,0.0003762044,0.002442741,0.004526703,0.002423616
7.5,0.0003270524,0.0003430128,0.0003844071,0.002495695,0.004471974,0.002318182
7.600000000000000533,0.0003327513,0.0003467279,0.0003714246,0.002567219,0.004397523,0.002375585
7.700000000000000178,0.0003205784,0.0003487275,0.0003751222,0.00251778,0.004681534,0.00238537
7.800000000000000711,0.000325639,0.0003504,0.0003631374,0.002582207,0.00460299,0.002390718
7.900000000000000355,0.0003248051,0.0003387202,0.0003708491,0.002497812,0.004451476,0.002393958
8,0.0003250072,0.0003413146,0.0003707893,0.002406467,0.004219106,0.002296549
8.099999999999999645,0.0003214821,0.0003497617,0.0003717111,0.002374253,0.004144802,0.002230121
8.200000000000001066,0.0003258602,0.0003425925,0.0003647096,0.00234181,0.004138673,0.00225127
8.300000000000000711,0.0003310999,0.000340777,0.0003612063,0.002359037,0.004123514,0.002256685
8.400000000000000355,0.0003262317,0.0003433018,0.0003671443,0.002260593,0.003925761,0.002200232
8.5,0.0003213424,0.0003325195,0.0003639228,0.002126724,0.003817734,0.002187435
8.599999999999999645,0.0003211968,0.0003452726,0.0003676253,0.002144477,0.003785822,0.002120892
8.700000000000001066,0.0003125663,0.0003259521,0.000352196,0.002120753,0.003653308,0.002028934
8.800000000000000711,0.0003127448,0.0003431641,0.0003545915,0.00200011,0.003533728,0.002109777
8.900000000000000355,0.0003134615,0.0003278919,0.0003527582,0.002036672,0.003449918,0.002030095
9,0.0003050636,0.000333553,0.0003594039,0.00200272,0.003383605,0.00204947
9.099999999999999645,0.000311203,0.0003308722,0.0003589554,0.001959297,0.003333758,0.001995133
9.200000000000001066,0.0003098306,0.0003373043,0.0003592514,0.001969551,0.003310182,0.001932153
9.300000000000000711,0.0003152408,0.000329027,0.0003628785,0.001900081,0.003117516,0.00193986
9.400000000000000355,0.0003164715,0.0003292678,0.0003519852,0.001963906,0.003049586,0.001893554
9.5,0.0003049737,0.0003327585,0.0003490178,0.001850561,0.003125362,0.00195627
9.600000000000001421,0.0003125521,0.0003351303,0.0003478723,0.001879069,0.003123959,0.001938606
